ClassID,Packet,Delay (ms)
2,1078,89.488
1,1076,114.502
3,1076,7.896
2,1079,89.488
1,1077,114.898
3,1077,7.961
2,1080,89.025
1,1078,115.836
3,1078,9.162
1,1079,116.145
2,1081,89.60300000000001
3,1079,9.162
2,1082,90.877
1,1080,116.35000000000001
3,1080,9.263
2,1083,90.0
1,1081,117.508
3,1081,9.212
2,1084,90.938
1,1082,117.508
2,1085,90.303
3,1082,9.988
1,1083,117.914
2,1086,90.918
3,1083,10.026
1,1084,117.272
1,1085,117.272
2,1087,91.671
3,1084,10.017
3,1085,0.034
1,1086,118.639
2,1088,92.639
3,1086,1.2770000000000001
1,1087,119.855
2,1089,92.188
3,1087,0.1
2,1090,92.099
1,1088,119.855
3,1088,0.724
2,1091,92.74
1,1089,119.952
3,1089,1.979
2,1092,92.413
1,1090,121.00200000000001
2,1093,92.868
3,1090,1.653
1,1091,120.885
2,1094,93.39
3,1091,0.06
1,1092,120.644
2,1095,93.941
3,1092,0.448
1,1093,120.753
3,1093,0.432
2,1096,94.045
1,1094,120.886
2,1097,94.045
3,1094,0.14100000000000001
1,1095,121.315
2,1098,94.455
3,1095,0.06
1,1096,121.375
2,1099,95.264
3,1096,0.026000000000000002
1,1097,121.94800000000001
2,1100,95.517
3,1097,0.022
1,1098,122.622
3,1098,0.053
2,1101,95.7
1,1099,122.69200000000001
3,1099,0.533
2,1102,95.7
1,1100,122.757
3,1100,1.033
2,1103,96.11
1,1101,122.84
2,1104,96.959
3,1101,1.225
1,1102,123.174
2,1105,96.97
3,1102,1.588
1,1103,124.036
3,1103,1.596
2,1106,97.19800000000001
1,1104,124.628
3,1104,1.135
1,1105,124.531
2,1107,96.589
3,1105,2.027
1,1106,124.568
2,1108,96.876
3,1106,2.757
2,1109,95.343
1,1107,125.33
2,1110,96.496
3,1107,2.387
1,1108,124.952
2,1111,97.069
1,1109,124.686
3,1108,1.463
2,1112,96.997
1,1110,124.686
3,1109,0.973
3,1110,1.187
2,1113,96.913
1,1111,125.974
3,1111,1.9040000000000001
2,1114,96.505
1,1112,124.506
2,1115,96.415
3,1112,1.671
1,1113,125.038
2,1116,94.83800000000001
3,1113,1.494
1,1114,125.038
2,1117,95.757
3,1114,2.1750000000000003
1,1115,126.411
2,1118,95.983
3,1115,2.499
1,1116,126.262
3,1116,3.048
2,1119,95.517
1,1117,124.623
2,1120,95.34400000000001
3,1117,3.995
1,1118,124.683
2,1121,95.053
3,1118,3.609
1,1119,124.744
2,1122,95.529
3,1119,3.694
1,1120,123.622
2,1123,95.529
3,1120,3.6870000000000003
1,1121,124.158
2,1124,95.60300000000001
3,1121,4.429
1,1122,123.383
3,1122,4.429
2,1125,95.69800000000001
1,1123,122.801
3,1123,4.672
1,1124,122.57600000000001
2,1126,95.11
3,1124,5.6000000000000005
1,1125,123.193
2,1127,95.071
3,1125,5.3420000000000005
1,1126,123.039
2,1128,95.267
3,1126,6.6240000000000006
1,1127,124.098
2,1129,96.116
3,1127,6.388
1,1128,123.569
2,1130,96.116
3,1128,5.923
2,1131,96.378
1,1129,123.48100000000001
3,1129,6.635
1,1130,123.485
2,1132,96.563
3,1130,7.071
1,1131,124.26
2,1133,95.35600000000001
3,1131,6.841
1,1132,124.542
2,1134,95.479
3,1132,7.112
2,1135,95.479
1,1133,124.601
3,1133,5.931
2,1136,96.371
1,1134,124.236
3,1134,6.513
2,1137,96.891
1,1135,124.519
2,1138,97.20100000000001
3,1135,6.5360000000000005
1,1136,125.304
1,1137,125.304
2,1139,97.821
3,1136,7.343
2,1140,98.703
1,1138,124.014
3,1137,6.074
2,1141,98.703
1,1139,124.021
3,1138,4.2540000000000004
2,1142,98.426
3,1139,4.2540000000000004
1,1140,125.08
2,1143,98.271
3,1140,4.345
1,1141,125.455
2,1144,99.476
3,1141,5.409
1,1142,126.18900000000001
2,1145,99.82900000000001
3,1142,5.807
1,1143,126.18900000000001
3,1143,7.359
2,1146,99.48100000000001
1,1144,126.281
3,1144,7.67
2,1147,98.861
1,1145,126.60600000000001
3,1145,8.455
2,1148,98.854
1,1146,126.549
1,1147,128.982
3,1146,8.82
2,1149,100.584
3,1147,9.39
1,1148,126.979
2,1150,99.878
1,1149,127.536
3,1148,7.33
2,1151,100.422
1,1150,128.377
2,1152,101.23400000000001
3,1149,7.2700000000000005
1,1151,130.48
2,1153,99.56700000000001
3,1150,7.525
1,1152,128.525
3,1151,8.55
2,1154,100.485
1,1153,129.103
2,1155,99.321
3,1152,7.7620000000000005
1,1154,128.21
2,1156,100.626
3,1153,7.549
3,1154,7.549
2,1157,100.09
1,1155,129.488
1,1156,128.793
2,1158,100.21600000000001
3,1155,9.072000000000001
3,1156,9.072000000000001
2,1159,101.2
1,1157,129.473
3,1157,9.978
1,1158,129.437
2,1160,100.686
3,1158,8.797
1,1159,129.011
2,1161,0.009000000000000001
3,1159,10.77
1,1160,128.876
2,1162,99.309
1,1161,128.876
2,1163,100.276
3,1160,10.902000000000001
3,1161,12.457
1,1162,128.255
2,1164,102.837
3,1162,0.009000000000000001
1,1163,128.475
2,1165,101.108
3,1163,0.027
2,1166,102.22500000000001
1,1164,129.008
3,1164,0.586
1,1165,130.524
2,1167,102.105
3,1165,1.177
1,1166,127.938
2,1168,102.772
3,1166,2.0460000000000003
1,1167,127.938
2,1169,0.058
3,1167,2.0460000000000003
1,1168,127.938
2,1170,0.058
3,1168,2.0460000000000003
1,1169,127.938
2,1171,0.058
1,1170,132.50300000000001
2,1172,89.264
3,1169,4.972
1,1171,131.249
2,1173,82.124
3,1170,0.054
1,1172,131.826
2,1174,60.054
3,1171,1.158
1,1173,131.892
2,1175,60.226
3,1172,2.362
1,1174,131.41400000000002
3,1173,1.688
2,1176,33.643
1,1175,131.532
3,1174,2.585
2,1177,33.781
1,1176,131.532
2,1178,33.781
3,1175,3.598
1,1177,130.211
2,1179,33.458
3,1176,3.354
1,1178,132.172
2,1180,32.436
3,1177,3.657
1,1179,132.462
2,1181,33.302
3,1178,3.657
1,1180,132.302
2,1182,33.459
3,1179,3.8360000000000003
1,1181,130.882
2,1183,34.471000000000004
3,1180,4.885
1,1182,132.615
3,1181,5.011
2,1184,34.042
1,1183,133.949
3,1182,5.032
2,1185,34.628
1,1184,133.053
3,1183,5.6370000000000005
2,1186,35.466
1,1185,133.385
3,1184,7.006
2,1187,35.81
1,1186,132.314
3,1185,6.890000000000001
2,1188,36.172000000000004
1,1187,133.77
3,1186,6.32
2,1189,37.189
1,1188,134.633
3,1187,7.353
2,1190,37.198
1,1189,134.473
3,1188,7.246
1,1190,135.31300000000002
3,1189,7.612
2,1191,36.751
1,1191,135.31300000000002
3,1190,8.053
2,1192,36.973
3,1191,8.053
1,1192,136.03900000000002
2,1193,36.973
3,1192,8.977
1,1193,136.03900000000002
2,1194,38.723
3,1193,8.951
1,1194,135.961
2,1195,38.011
3,1194,9.263
1,1195,137.405
2,1196,38.237
3,1195,9.263
1,1196,137.405
2,1197,38.237
1,1197,137.405
3,1196,9.263
2,1198,38.237
3,1197,9.263
1,1198,137.405
2,1199,38.237
3,1198,9.712
2,1200,35.234
1,1199,136.469
3,1199,11.507
1,1200,138.818
2,1201,35.455
1,1201,138.549
3,1200,9.379
2,1202,35.687
1,1202,137.973
3,1201,2.669
2,1203,36.048
1,1203,139.311
3,1202,2.6470000000000002
2,1204,36.343
1,1204,139.235
3,1203,3.3040000000000003
2,1205,35.314
1,1205,139.82500000000002
3,1204,3.287
2,1206,35.527
1,1206,139.82500000000002
3,1205,3.5300000000000002
2,1207,35.527
3,1206,3.5300000000000002
1,1207,139.923
2,1208,34.54
3,1207,4.007
1,1208,140.847
2,1209,33.481
3,1208,4.921
1,1209,141.356
2,1210,34.144
3,1209,5.469
1,1210,142.308
2,1211,34.333
3,1210,6.156
2,1212,34.133
1,1211,142.732
3,1211,7.106
2,1213,34.362
1,1212,141.893
3,1212,7.078
2,1214,34.582
1,1213,142.633
1,1214,227.707
2,1215,132.647
3,1213,133.21
1,1215,171.977
2,1216,0.031
3,1214,0.06
1,1216,171.977
2,1217,0.031
3,1215,0.06
1,1217,171.977
2,1218,0.031
3,1216,0.06
2,1219,0.031
1,1218,171.977
3,1217,0.06
2,1220,0.031
1,1219,171.977
3,1218,0.06
1,1220,171.977
2,1221,0.031
3,1219,0.06
2,1222,0.031
1,1221,171.977
3,1220,0.06
1,1222,171.977
2,1223,0.031
3,1221,0.06
1,1223,171.977
2,1224,0.031
3,1222,0.06
1,1224,171.977
2,1225,0.031
3,1223,0.06
1,1225,171.977
2,1226,8.294
3,1224,5.997
1,1226,23.481
2,1227,0.189
1,1227,23.481
3,1225,0.14300000000000002
2,1228,1.02
1,1228,20.685
3,1226,2.818
2,1229,1.02
1,1229,20.958000000000002
3,1227,2.738
2,1230,4.73
1,1230,17.990000000000002
3,1228,3.38
2,1231,5.579
1,1231,17.569
3,1229,3.52
2,1232,5.968
1,1232,21.854
3,1230,3.452
2,1233,6.248
1,1233,22.052
3,1231,3.896
2,1234,6.816
1,1234,22.052
3,1232,3.896
2,1235,6.877
1,1235,22.78
3,1233,4.488
2,1236,7.473
1,1236,22.937
2,1237,7.631
3,1234,5.566
1,1237,22.813
2,1238,8.773
3,1235,5.566
1,1238,23.45
2,1239,8.629
3,1236,4.587
1,1239,25.025000000000002
2,1240,9.033
3,1237,5.739
1,1240,25.025000000000002
2,1241,9.73
3,1238,5.739
2,1242,9.73
1,1241,25.025000000000002
3,1239,5.739
2,1243,9.73
1,1242,25.025000000000002
3,1240,5.739
2,1244,9.73
1,1243,25.025000000000002
3,1241,5.739
2,1245,9.73
1,1244,25.025000000000002
3,1242,5.739
1,1245,25.025000000000002
2,1246,9.73
3,1243,5.739
1,1246,25.025000000000002
2,1247,9.73
3,1244,5.739
1,1247,25.025000000000002
2,1248,9.73
3,1245,5.739
1,1248,25.025000000000002
2,1249,9.73
3,1246,5.739
3,1247,5.739
1,1249,25.025000000000002
2,1250,9.73
1,1250,25.025000000000002
3,1248,5.739
2,1251,9.73
1,1251,25.025000000000002
2,1252,9.73
3,1249,5.739
3,1250,93.595
1,1252,25.025000000000002
2,1253,78.16
3,1251,47.550000000000004
1,1253,25.025000000000002
2,1254,73.974
3,1252,0.012
1,1254,7.219
2,1255,2.463
1,1255,2.152
3,1253,0.729
2,1256,3.775
3,1254,0.025
1,1256,3.283
2,1257,3.65
1,1257,3.0660000000000003
3,1255,1.604
2,1258,3.65
1,1258,3.603
3,1256,1.1500000000000001
2,1259,4.913
1,1259,4.445
3,1257,1.058
2,1260,4.913
1,1260,4.0760000000000005
3,1258,1.284
2,1261,4.545
1,1261,4.0760000000000005
3,1259,2.12
2,1262,5.303
1,1262,4.364
3,1260,2.594
2,1263,6.143
1,1263,4.771
3,1261,2.74
2,1264,7.502
2,1265,7.361
3,1262,3.5100000000000002
1,1264,5.064
2,1266,8.064
3,1263,3.5220000000000002
1,1265,4.697
2,1267,9.047
3,1264,3.351
1,1266,4.697
2,1268,8.615
3,1265,3.467
1,1267,4.684
3,1266,3.467
2,1269,8.695
1,1268,4.908
3,1267,3.467
2,1270,8.695
1,1269,4.908
3,1268,3.467
2,1271,8.695
1,1270,4.908
2,1272,8.695
3,1269,3.467
1,1271,4.908
2,1273,8.695
3,1270,3.467
1,1272,4.908
2,1274,8.695
3,1271,3.467
1,1273,4.908
2,1275,8.695
3,1272,3.467
1,1274,4.908
2,1276,8.695
3,1273,3.467
1,1275,4.908
2,1277,8.695
3,1274,3.467
1,1276,4.908
2,1278,8.695
3,1275,3.467
1,1277,4.908
2,1279,8.695
3,1276,3.467
1,1278,4.908
2,1280,8.695
3,1277,3.467
1,1279,4.908
3,1278,57.002
2,1281,8.695
1,1280,4.908
2,1282,36.967
3,1279,7.906000000000001
1,1281,67.58500000000001
2,1283,11.566
3,1280,1.235
1,1282,6.4670000000000005
2,1284,9.89
3,1281,3.581
1,1283,7.405
2,1285,11.567
3,1282,3.857
2,1286,12.859
3,1283,3.815
1,1284,8.162
3,1284,4.72
2,1287,13.602
1,1285,6.847
2,1288,13.338000000000001
3,1285,4.728
1,1286,7.631
3,1286,4.728
2,1289,14.535
1,1287,6.11
3,1287,4.417
2,1290,13.56
1,1288,6.057
2,1291,14.819
3,1288,5.313
1,1289,6.079
2,1292,14.223
3,1289,3.674
1,1290,9.056000000000001
2,1293,13.751
3,1290,3.674
1,1291,5.223
2,1294,13.896
3,1291,4.32
1,1292,5.245
3,1292,4.32
2,1295,13.673
1,1293,5.95
3,1293,4.32
2,1296,13.673
1,1294,5.95
3,1294,4.32
2,1297,13.673
1,1295,5.95
2,1298,13.673
3,1295,4.32
1,1296,5.95
1,1297,5.95
2,1299,13.673
3,1296,4.32
2,1300,13.673
1,1298,5.95
3,1297,4.32
2,1301,13.673
3,1298,4.32
1,1299,5.95
2,1302,13.673
3,1299,4.32
1,1300,5.95
2,1303,13.673
3,1300,4.32
1,1301,5.95
2,1304,13.673
3,1301,4.32
1,1302,5.95
2,1305,13.673
3,1302,136.987
1,1303,5.95
2,1306,114.277
3,1303,7.986
1,1304,5.95
2,1307,6.9430000000000005
3,1304,0.09
1,1305,3.748
2,1308,0.14
3,1305,0.492
1,1306,0.8160000000000001
2,1309,1.6560000000000001
3,1306,3.282
1,1307,3.759
2,1310,2.073
3,1307,3.61
1,1308,4.226
2,1311,2.599
3,1308,3.852
1,1309,4.0
1,1310,4.0
2,1312,1.323
3,1309,3.455
1,1311,3.886
2,1313,1.229
3,1310,3.274
1,1312,4.843
2,1314,3.8200000000000003
3,1311,3.335
1,1313,4.759
2,1315,1.2510000000000001
3,1312,2.779
1,1314,4.3180000000000005
2,1316,0.782
3,1313,2.396
2,1317,2.008
1,1315,4.3180000000000005
3,1314,2.658
1,1316,4.601
2,1318,3.019
3,1315,3.4410000000000003
2,1319,2.2880000000000003
3,1316,3.657
1,1317,5.5440000000000005
2,1320,2.669
1,1318,5.5440000000000005
3,1317,3.657
2,1321,2.669
3,1318,3.657
1,1319,5.5440000000000005
2,1322,2.669
3,1319,3.657
1,1320,5.5440000000000005
2,1323,2.669
3,1320,3.657
1,1321,5.5440000000000005
2,1324,2.669
3,1321,3.657
1,1322,5.5440000000000005
2,1325,2.669
3,1322,3.657
1,1323,5.5440000000000005
2,1326,2.669
3,1323,3.657
1,1324,5.5440000000000005
2,1327,2.669
3,1324,3.657
1,1325,5.5440000000000005
2,1328,2.669
3,1325,3.657
1,1326,5.5440000000000005
2,1329,2.669
3,1326,3.657
1,1327,5.5440000000000005
2,1330,2.669
3,1327,3.657
1,1328,5.5440000000000005
2,1331,2.669
3,1328,3.657
1,1329,5.5440000000000005
2,1332,2.669
3,1329,3.657
1,1330,5.5440000000000005
1,1331,5.5440000000000005
2,1333,2.669
3,1330,3.657
2,1334,2.669
3,1331,43.257
1,1332,5.5440000000000005
2,1335,69.285
3,1332,8.738
1,1333,5.5440000000000005
2,1336,6.554
3,1333,3.746
1,1334,42.306
2,1337,8.425
3,1334,3.746
1,1335,7.838
2,1338,8.425
3,1335,4.702
1,1336,9.192
2,1339,9.052
3,1336,5.815
1,1337,11.08
2,1340,9.021
3,1337,5.9670000000000005
1,1338,11.58
2,1341,9.886000000000001
3,1338,7.285
1,1339,11.965
2,1342,10.914
3,1339,8.054
1,1340,12.692
2,1343,11.332
3,1340,7.696
1,1341,13.38
1,1342,13.755
2,1344,11.202
3,1341,8.659
1,1343,13.59
2,1345,11.093
3,1342,8.965
1,1344,13.77
2,1346,11.317
3,1343,8.342
2,1347,11.011000000000001
3,1344,8.845
1,1345,14.932
1,1346,14.932
2,1348,10.872
3,1345,8.845
1,1347,14.932
2,1349,10.872
3,1346,8.845
1,1348,14.932
2,1350,10.872
3,1347,8.845
1,1349,14.932
2,1351,10.872
3,1348,8.845
2,1352,10.872
3,1349,8.845
1,1350,14.932
3,1350,8.845
1,1351,14.932
2,1353,10.872
2,1354,10.872
3,1351,8.845
1,1352,14.932
2,1355,10.872
3,1352,8.845
1,1353,14.932
2,1356,10.872
1,1354,14.932
3,1353,8.845
1,1355,14.932
2,1357,10.872
3,1354,8.845
2,1358,10.872
3,1355,8.845
1,1356,14.932
2,1359,10.872
3,1356,8.845
1,1357,14.932
1,1358,14.932
2,1360,10.872
3,1357,8.845
2,1361,10.872
1,1359,14.932
3,1358,8.845
1,1360,14.932
2,1362,10.872
3,1359,8.845
2,1363,10.872
3,1360,39.702
2,1364,13.751
3,1361,11.814
1,1361,86.889
2,1365,13.751
3,1362,9.794
1,1362,16.330000000000002
2,1366,13.278
3,1363,1.329
1,1363,17.001
2,1367,14.222
3,1364,0.261
1,1364,11.701
1,1365,12.040000000000001
2,1368,15.237
3,1365,0.766
1,1366,11.977
2,1369,13.805
3,1366,0.181
1,1367,12.142
2,1370,14.075000000000001
3,1367,1.0190000000000001
1,1368,12.093
2,1371,14.075000000000001
3,1368,2.056
1,1369,12.526
2,1372,14.209
3,1369,2.718
1,1370,12.526
2,1373,14.555
3,1370,2.718
2,1374,14.555
3,1371,2.718
1,1371,12.526
2,1375,14.555
3,1372,2.718
1,1372,12.526
2,1376,14.555
3,1373,2.718
1,1373,12.526
2,1377,14.555
3,1374,2.718
1,1374,12.526
2,1378,14.555
3,1375,2.718
1,1375,12.526
2,1379,14.555
3,1376,2.718
1,1376,12.526
2,1380,14.555
3,1377,2.718
1,1377,12.526
3,1378,2.718
2,1381,14.555
1,1378,12.526
2,1382,14.555
3,1379,2.718
1,1379,12.526
2,1383,14.555
3,1380,2.718
1,1380,12.526
2,1384,14.555
3,1381,2.718
1,1381,12.526
2,1385,14.555
3,1382,2.718
1,1382,12.526
2,1386,14.555
3,1383,2.718
1,1383,12.526
1,1384,12.526
2,1387,14.555
3,1384,2.718
3,1385,61.717
2,1388,14.555
1,1385,12.526
2,1389,205.57500000000002
3,1386,9.335
1,1386,12.526
2,1390,192.75900000000001
3,1387,0.744
1,1387,12.526
1,1388,5.902
2,1391,8.043000000000001
3,1388,2.336
2,1392,0.047
3,1389,0.724
1,1389,4.002
3,1390,0.724
2,1393,3.9650000000000003
1,1390,5.091
2,1394,3.9650000000000003
3,1391,5.243
1,1391,6.615
3,1392,6.811
2,1395,4.3020000000000005
1,1392,7.821
3,1393,6.533
2,1396,5.392
1,1393,8.161
3,1394,7.289000000000001
2,1397,5.9750000000000005
1,1394,8.754
3,1395,7.289000000000001
2,1398,6.2410000000000005
1,1395,8.754
2,1399,6.2410000000000005
3,1396,7.289000000000001
1,1396,8.754
2,1400,6.2410000000000005
3,1397,7.289000000000001
1,1397,8.754
3,1398,7.289000000000001
2,1401,6.2410000000000005
1,1398,8.754
3,1399,7.289000000000001
2,1402,6.2410000000000005
1,1399,8.754
2,1403,6.2410000000000005
3,1400,7.289000000000001
1,1400,8.754
3,1401,7.289000000000001
2,1404,6.2410000000000005
1,1401,8.754
3,1402,7.289000000000001
1,1402,8.754
2,1405,6.2410000000000005
3,1403,7.289000000000001
1,1403,8.754
2,1406,6.2410000000000005
1,1404,8.754
3,1404,7.289000000000001
2,1407,6.2410000000000005
1,1405,8.754
2,1408,6.2410000000000005
3,1405,7.289000000000001
1,1406,8.754
3,1406,7.289000000000001
2,1409,6.2410000000000005
1,1407,8.754
2,1410,6.2410000000000005
3,1407,7.289000000000001
1,1408,8.754
2,1411,6.2410000000000005
3,1408,7.289000000000001
1,1409,8.754
2,1412,6.2410000000000005
3,1409,7.289000000000001
1,1410,8.754
2,1413,6.2410000000000005
3,1410,7.289000000000001
1,1411,8.754
2,1414,6.2410000000000005
3,1411,7.289000000000001
1,1412,8.754
3,1412,7.289000000000001
2,1415,6.2410000000000005
2,1416,6.2410000000000005
3,1413,7.289000000000001
1,1413,8.754
2,1417,6.2410000000000005
3,1414,7.289000000000001
1,1414,8.754
3,1415,44.187
2,1418,6.2410000000000005
1,1415,8.754
3,1416,10.609
2,1419,4.073
1,1416,15.82
3,1417,0.402
2,1420,4.073
1,1417,7.382000000000001
3,1418,0.027
2,1421,2.616
1,1418,7.382000000000001
3,1419,2.302
2,1422,2.616
1,1419,6.276
3,1420,4.031
2,1423,8.546
1,1420,8.684000000000001
2,1424,8.546
1,1421,12.449
3,1421,4.1690000000000005
2,1425,10.089
1,1422,12.449
3,1422,4.1690000000000005
2,1426,10.089
1,1423,12.449
3,1423,4.1690000000000005
1,1424,12.449
2,1427,10.089
3,1424,4.1690000000000005
1,1425,12.449
3,1425,4.1690000000000005
2,1428,10.089
3,1426,4.1690000000000005
1,1426,12.449
2,1429,10.089
3,1427,4.1690000000000005
1,1427,12.449
2,1430,10.089
2,1431,10.089
3,1428,4.1690000000000005
1,1428,12.449
2,1432,10.089
3,1429,4.1690000000000005
1,1429,12.449
2,1433,10.089
1,1430,12.449
3,1430,4.1690000000000005
1,1431,12.449
3,1431,4.1690000000000005
2,1434,10.089
1,1432,12.449
2,1435,10.089
3,1432,4.1690000000000005
2,1436,10.089
1,1433,12.449
3,1433,4.1690000000000005
2,1437,10.089
1,1434,12.449
3,1434,4.1690000000000005
2,1438,10.089
1,1435,12.449
3,1435,4.1690000000000005
2,1439,10.089
1,1436,12.449
3,1436,4.1690000000000005
2,1440,10.089
1,1437,12.449
3,1437,4.1690000000000005
2,1441,10.089
1,1438,12.449
3,1438,4.1690000000000005
2,1442,10.089
1,1439,12.449
3,1439,4.1690000000000005
2,1443,10.089
3,1440,4.1690000000000005
1,1440,12.449
2,1444,10.089
3,1441,46.782000000000004
1,1441,12.449
2,1445,101.143
3,1442,8.667
1,1442,12.449
2,1446,44.229
3,1443,0.182
1,1443,12.449
2,1447,10.432
1,1444,73.85300000000001
3,1444,0.803
2,1448,5.672
1,1445,15.16
3,1445,0.515
2,1449,5.672
3,1446,0.515
1,1446,15.16
2,1450,5.672
3,1447,0.515
1,1447,15.16
2,1451,5.672
3,1448,0.515
1,1448,15.16
2,1452,5.672
3,1449,0.515
1,1449,15.16
2,1453,5.672
3,1450,0.515
1,1450,15.16
2,1454,5.672
1,1451,15.16
3,1451,0.515
2,1455,5.672
1,1452,15.16
3,1452,0.515
2,1456,5.672
1,1453,15.16
3,1453,0.515
2,1457,5.672
1,1454,15.16
3,1454,0.515
2,1458,5.672
1,1455,15.16
3,1455,0.515
2,1459,5.672
1,1456,15.16
3,1456,0.515
2,1460,5.672
1,1457,15.16
3,1457,0.515
2,1461,5.672
1,1458,15.16
3,1458,0.515
2,1462,5.672
1,1459,15.16
3,1459,0.515
1,1460,15.16
2,1463,5.672
3,1460,0.515
1,1461,15.16
2,1464,5.672
3,1461,0.515
2,1465,5.672
1,1462,15.16
3,1462,0.515
2,1466,5.672
1,1463,15.16
3,1463,0.515
2,1467,5.672
1,1464,15.16
3,1464,0.515
2,1468,5.672
1,1465,15.16
3,1465,0.515
2,1469,5.672
1,1466,15.16
3,1466,0.515
1,1467,15.16
3,1467,0.515
2,1470,5.672
1,1468,15.16
3,1468,0.515
2,1471,5.672
1,1469,15.16
3,1469,54.639
2,1472,5.672
3,1470,7.648000000000001
2,1473,55.194
1,1470,15.16
3,1471,2.074
2,1474,11.61
1,1471,56.007
3,1472,2.605
2,1475,7.5760000000000005
1,1472,21.846
2,1476,7.5760000000000005
3,1473,2.605
1,1473,21.846
2,1477,7.5760000000000005
3,1474,2.605
1,1474,21.846
2,1478,7.5760000000000005
1,1475,21.846
3,1475,2.605
2,1479,7.5760000000000005
1,1476,21.846
3,1476,2.605
2,1480,7.5760000000000005
1,1477,21.846
3,1477,2.605
2,1481,7.5760000000000005
1,1478,21.846
3,1478,2.605
2,1482,7.5760000000000005
1,1479,21.846
3,1479,2.605
2,1483,7.5760000000000005
1,1480,21.846
3,1480,2.605
2,1484,7.5760000000000005
3,1481,2.605
1,1481,21.846
2,1485,7.5760000000000005
3,1482,2.605
1,1482,21.846
2,1486,7.5760000000000005
1,1483,21.846
3,1483,2.605
2,1487,7.5760000000000005
1,1484,21.846
3,1484,2.605
2,1488,7.5760000000000005
1,1485,21.846
3,1485,2.605
1,1486,21.846
2,1489,7.5760000000000005
3,1486,2.605
2,1490,7.5760000000000005
1,1487,21.846
3,1487,2.605
1,1488,21.846
2,1491,7.5760000000000005
3,1488,2.605
2,1492,7.5760000000000005
1,1489,21.846
3,1489,2.605
1,1490,21.846
3,1490,2.605
2,1493,7.5760000000000005
1,1491,21.846
3,1491,2.605
2,1494,7.5760000000000005
1,1492,21.846
3,1492,2.605
2,1495,7.5760000000000005
3,1493,2.605
1,1493,21.846
2,1496,7.5760000000000005
1,1494,21.846
2,1497,7.5760000000000005
3,1494,2.605
2,1498,7.5760000000000005
1,1495,21.846
3,1495,2.605
3,1496,101.551
2,1499,7.5760000000000005
1,1496,21.846
3,1497,57.975
2,1500,7.5760000000000005
1,1497,21.846
3,1498,12.029
2,1501,102.404
1,1498,21.846
2,1502,17.308
1,1499,48.639
3,1499,0.009000000000000001
1,1500,48.639
2,1503,17.308
3,1500,0.009000000000000001
1,1501,48.639
2,1504,17.308
3,1501,0.009000000000000001
2,1505,17.308
1,1502,48.639
3,1502,0.009000000000000001
1,1503,48.639
2,1506,17.308
3,1503,0.009000000000000001
2,1507,17.308
3,1504,0.009000000000000001
1,1504,48.639
2,1508,17.308
3,1505,0.009000000000000001
1,1505,48.639
2,1509,17.308
3,1506,0.009000000000000001
1,1506,48.639
2,1510,17.308
3,1507,0.009000000000000001
1,1507,48.639
2,1511,17.308
3,1508,0.009000000000000001
1,1508,48.639
2,1512,17.308
3,1509,0.009000000000000001
1,1509,48.639
2,1513,17.308
3,1510,0.009000000000000001
1,1510,48.639
2,1514,17.308
1,1511,48.639
3,1511,0.009000000000000001
1,1512,48.639
2,1515,17.308
3,1512,0.009000000000000001
2,1516,17.308
1,1513,48.639
3,1513,0.009000000000000001
2,1517,17.308
1,1514,48.639
3,1514,0.009000000000000001
2,1518,17.308
1,1515,48.639
3,1515,0.009000000000000001
2,1519,17.308
1,1516,48.639
3,1516,0.009000000000000001
2,1520,17.308
1,1517,48.639
3,1517,0.009000000000000001
1,1518,48.639
2,1521,17.308
3,1518,0.009000000000000001
1,1519,48.639
2,1522,17.308
3,1519,0.009000000000000001
2,1523,17.308
1,1520,48.639
3,1520,0.009000000000000001
2,1524,17.308
1,1521,48.639
3,1521,0.009000000000000001
2,1525,17.308
1,1522,48.639
3,1522,0.009000000000000001
2,1526,17.308
3,1523,0.009000000000000001
1,1523,48.639
2,1527,17.308
3,1524,4.26
1,1524,48.639
2,1528,75.07600000000001
3,1525,0.153
1,1525,167.56900000000002
2,1529,15.233
1,1526,129.873
3,1526,1.722
2,1530,12.988
1,1527,80.406
3,1527,0.276
2,1531,12.988
3,1528,0.276
1,1528,80.406
2,1532,12.988
1,1529,80.406
3,1529,0.276
1,1530,80.406
2,1533,12.988
3,1530,0.276
1,1531,80.406
2,1534,12.988
3,1531,0.276
3,1532,0.276
2,1535,12.988
1,1532,80.406
2,1536,12.988
3,1533,0.276
1,1533,80.406
3,1534,0.276
1,1534,80.406
2,1537,12.988
3,1535,0.276
1,1535,80.406
2,1538,12.988
1,1536,80.406
2,1539,12.988
3,1536,0.276
1,1537,80.406
2,1540,12.988
3,1537,0.276
1,1538,80.406
2,1541,12.988
3,1538,0.276
1,1539,80.406
2,1542,12.988
3,1539,0.276
2,1543,12.988
1,1540,80.406
3,1540,0.276
1,1541,80.406
2,1544,12.988
3,1541,0.276
1,1542,80.406
2,1545,12.988
3,1542,0.276
2,1546,12.988
1,1543,80.406
3,1543,0.276
2,1547,12.988
1,1544,80.406
3,1544,0.276
2,1548,12.988
1,1545,80.406
3,1545,0.276
1,1546,80.406
3,1546,0.276
1,1547,80.406
3,1547,0.276
1,1548,80.406
3,1548,0.276
2,1549,29.459
2,1550,29.459
2,1551,4.398
1,1549,52.081
2,1552,4.398
